"","class_1_vs_2","class_1_vs_3","class_1_vs_4","class_1_vs_5","class_1_vs_6","class_1_vs_7","class_2_vs_1","class_2_vs_3","class_2_vs_4","class_2_vs_5","class_2_vs_6","class_2_vs_7","class_3_vs_1","class_3_vs_2","class_3_vs_4","class_3_vs_5","class_3_vs_6","class_3_vs_7","class_4_vs_1","class_4_vs_2","class_4_vs_3","class_4_vs_5","class_4_vs_6","class_4_vs_7","class_5_vs_1","class_5_vs_2","class_5_vs_3","class_5_vs_4","class_5_vs_6","class_5_vs_7","class_6_vs_1","class_6_vs_2","class_6_vs_3","class_6_vs_4","class_6_vs_5","class_6_vs_7","class_7_vs_1","class_7_vs_2","class_7_vs_3","class_7_vs_4","class_7_vs_5","class_7_vs_6"
"T953",0.6328125,0.999999999910471,7.70931180272685e-07,9.72073632205985e-05,6.18780237791798e-05,1.35291322859007e-13,0.41015625,0.999999965832109,0.000471494943877942,0.0258195113040722,0.0189804054634662,1.2665097984064e-05,9.38251350972172e-11,3.63827619836287e-08,1.01105120966662e-18,3.94636273222417e-14,1.68593244769794e-16,2.95986188548806e-19,0.999999246375717,0.999535701360619,1,0.716357636960592,0.999999252395241,0.114588938684325,0.999906447333455,0.975073151139265,0.999999999999962,0.28633971323443,0.998449741575443,0.865664020180702,0.999939677175494,0.981341946685795,1,8.11032350611642e-07,0.00157756547059208,0.0118370056152344,0.999999999999869,0.999987762088188,1,0.886615926875357,0.139620877802372,0.989593505859375
"T955",0.849609375,0.999999999715407,0.999999999999815,0.999999996817286,0.999999999998714,1,0.1796875,0.999999733412523,0.999999999906631,0.999877563019254,0.999999999995279,0.999999999982923,2.97872199914816e-10,2.88917306079384e-07,0.999999557173197,0.997620515606896,0.999999999999991,1,1.90768831153516e-13,9.598114674415e-11,4.50435131343312e-07,0.00974845693509326,0.999999999999432,0.999952107916549,3.36575456156866e-09,0.000130937754875049,0.00241977195529995,0.990456728934122,0.999999999999856,0.999945111572742,1.34419744406148e-12,4.95677905391417e-12,9.21711473359984e-15,7.95807864051313e-13,1.50088469148225e-13,0.114376068115234,6.05993312373632e-17,1.79955116297382e-11,2.4223027206365e-18,4.91432109355932e-05,6.26593828201294e-05,0.893928527832031
"T957",0.544921875,0.999999999990183,0.00852006859462543,0.00949450324712493,0.00326000916889679,2.01350727490041e-12,0.5,1,0.0163488999098558,0.650690826092614,0.00286923370941546,0.010097518950908,1.03124462404459e-11,2.8421709430404e-14,1.4719901756925e-17,1.40168235846232e-12,9.02062909229354e-17,3.51715294980256e-19,0.991584541619827,0.983825868413836,1,0.998765537869823,0.989477452248934,0.16946783997719,0.990748611703316,0.354637415592151,0.999999999998651,0.0012673033396143,0.049075803358191,0.186752967536449,0.996801062215476,0.997191792736556,1,0.0108803503817398,0.951469166697922,0.319847106933594,0.999999999998042,0.990108724201304,1,0.832070791335439,0.819608189165592,0.695270538330078
"T963",0.037109375,0.999982427549802,0.999497864121233,0.999999999750304,0.995102563869972,0.999999999999161,0.97265625,0.999996002373024,0.999897112078197,1,0.999910672193278,0.999999979826337,1.81305884792394e-05,4.27185881335391e-06,0.978607703841912,0.999999999997783,0.999998407080162,0.99999999999844,0.000510297225661211,0.000104622305709452,0.0215665362511625,0.99999999559952,0.999315094774922,0.996202979432923,2.65054873335302e-10,3.63797880709171e-12,2.30311008615863e-12,4.61215347641231e-09,1.55263902500399e-08,5.21540641784668e-08,0.00498682709752714,9.18568770830628e-05,1.62382411388334e-06,0.00071522768949561,0.999999984943822,0.990882873535156,8.63163751994699e-13,2.10769180464348e-08,1.59549163346867e-12,0.00386516653070499,0.999999962747097,0.010406494140625
"T965",0.001953125,4.0163935512274e-09,1.03909771871694e-13,2.40287812142676e-09,5.72670059253345e-13,6.06034585968659e-17,1,0.978121730826274,1.25808806150907e-05,0.612840166126261,5.36426113170318e-10,2.53204751686855e-10,0.99999999615124,0.0224938909933883,7.19298149764699e-13,2.21702643483994e-06,7.64481874045155e-17,4.68520607212278e-19,0.9999999999999,0.999987652880515,0.999999999999298,0.999389010629218,0.000828863588503168,2.26103717222941e-06,0.999999997728967,0.392663283048023,0.999997839491377,0.000628205419455808,1.72102426819534e-11,1.29342079162598e-05,0.999999999999453,0.999999999487152,1,0.999204710329343,0.999999999983406,0.695270538330078,1,0.999999999758988,1,0.999997804178434,0.999988958239555,0.319847106933594
"T967",0.001953125,5.33718721739738e-06,1.21961379332117e-08,4.9165142027207e-05,2.08811274861665e-12,4.00598193962349e-15,1,0.903824410826587,0.000672887882970742,0.99944969407079,6.56947744741648e-07,0.000731043947311881,0.999994836818972,0.0981283980065655,0.000426733259119908,0.999217394461792,9.40089332208745e-13,2.94597235866062e-09,0.99999998811808,0.999336942452797,0.999578360835681,0.999996308167889,0.230784905593396,0.147707670657448,0.999952701682592,0.0005831740454596,0.000797209076527622,3.8355996663728e-06,9.462897962705e-10,8.11964273452758e-05,0.999999999998004,0.999999365829491,0.999999999999086,0.772855034012309,0.999999999084636,0.963157653808594,0.999999999999996,0.999288260247742,0.99999999710985,0.85366778545497,0.99992860853672,0.0407142639160156
"T975",0.01953125,0.0704471344936321,0.00852006859462543,0.999999999750304,0.000549503217483634,0.399251518697986,0.986328125,0.966270068812391,0.413726902842717,1,0.0203175895253581,0.969608900477996,0.930516900909527,0.0345848074101961,0.000776491042233319,0.99999999999995,0.885916880124946,0.983703801141905,0.991584541619827,0.587921175589066,0.999232369683449,0.999999999974958,0.901822434548535,0.999854649208861,2.65054873335302e-10,3.63797880709171e-12,5.25275604147237e-14,2.64136243280902e-11,3.94636273222417e-14,7.45058059692382e-09,0.99946248886385,0.980023979268178,0.114861575038911,0.10029934247973,0.999999999999962,0.997997283935547,0.602276059463215,0.0309416294843281,0.0164266313050124,0.000148824421257848,1,0.00237274169921875
"T977",0.125,0.999999752115368,0.999999999999987,0.990002459369136,0.853728607927666,2.8251355608796e-07,0.8984375,0.999999999676476,1,0.999999997671694,0.99996485151967,0.991630375583922,2.57336909018403e-07,3.6928327062924e-10,0.998808224132703,0.000637445065691821,9.40089332208745e-13,1.11267774237098e-15,1.35429670497348e-14,4.51308873854176e-16,0.00120504402387314,2.03046982666502e-06,1.21531229524408e-10,2.66540413288799e-13,0.010257671991373,2.77213985100389e-09,0.999374435631162,0.999998045698892,0.350049041762668,0.00603830069303512,0.147708234290827,3.61985408088238e-05,0.999999999999086,0.999999999897227,0.651944411790471,0.0171165466308594,0.999999723231756,0.00854784697220912,0.999999999999999,0.999999999999745,0.994399942457676,0.984817504882812
"T981",0.248046875,0.999999999949182,0.999999999999999,0.996672363557602,0.999999999992895,0.999982201534274,0.787109375,0.999999999984766,1,0.999999637631845,0.999999999961482,0.999999983080356,5.32883417080727e-11,1.81898940354586e-11,1,0.133390453947156,0.999999999988905,0.998356845123158,1.27476239921308e-15,2.77778759938242e-16,6.05440208869019e-17,5.25406494908706e-11,5.838337528985e-07,1.06832507792973e-12,0.00342298763955102,4.04350430471823e-07,0.867789761435423,0.999999999950148,0.999999999960792,0.981896936893463,7.41773701348648e-12,4.03567525586758e-11,1.13987742467975e-11,0.999999462895971,4.06673349176453e-11,3.814697265625e-06,1.81128753790295e-05,1.76813301044129e-08,0.00166043204608751,0.999999999998976,0.0192670598626137,1
"T983",0.013671875,9.81745574057252e-12,1.27465802468893e-15,2.65054873335302e-10,5.72598079302999e-13,6.06034585968659e-17,0.990234375,6.8493761773425e-09,5.18269036298835e-15,1.56433088704944e-10,6.12648766791852e-11,8.43444829430258e-11,0.999999999990654,0.999999993833882,9.36921287129237e-13,0.78411034233635,1.09876095667292e-12,1.14827807967786e-13,0.999999999999999,0.999999999999995,0.999999999999085,0.999999998038398,0.964005234564438,0.999957202248599,0.999999999750304,0.999999999879947,0.217503318608377,2.05811001113404e-09,2.10423922339552e-11,0.0327407270669937,0.999999999999453,0.999999999941501,0.999999999998932,0.036959916754708,0.999999999979739,0.999790191650391,1,0.999999999919821,0.999999999999888,4.3874095642412e-05,0.969050586223602,0.00026702880859375
