"","datasetID","sampleID","predict.cluster","predict.cluster_withmultiple","NO.vote.1","NO.vote.2","NO.vote.3","NO.vote.4","NO.vote.5","NO.vote.6","NO.vote.7","class_1_vs_2.Pwilcox_greater","class_1_vs_3.Pwilcox_greater","class_1_vs_4.Pwilcox_greater","class_1_vs_5.Pwilcox_greater","class_1_vs_6.Pwilcox_greater","class_1_vs_7.Pwilcox_greater","class_2_vs_1.Pwilcox_greater","class_2_vs_3.Pwilcox_greater","class_2_vs_4.Pwilcox_greater","class_2_vs_5.Pwilcox_greater","class_2_vs_6.Pwilcox_greater","class_2_vs_7.Pwilcox_greater","class_3_vs_1.Pwilcox_greater","class_3_vs_2.Pwilcox_greater","class_3_vs_4.Pwilcox_greater","class_3_vs_5.Pwilcox_greater","class_3_vs_6.Pwilcox_greater","class_3_vs_7.Pwilcox_greater","class_4_vs_1.Pwilcox_greater","class_4_vs_2.Pwilcox_greater","class_4_vs_3.Pwilcox_greater","class_4_vs_5.Pwilcox_greater","class_4_vs_6.Pwilcox_greater","class_4_vs_7.Pwilcox_greater","class_5_vs_1.Pwilcox_greater","class_5_vs_2.Pwilcox_greater","class_5_vs_3.Pwilcox_greater","class_5_vs_4.Pwilcox_greater","class_5_vs_6.Pwilcox_greater","class_5_vs_7.Pwilcox_greater","class_6_vs_1.Pwilcox_greater","class_6_vs_2.Pwilcox_greater","class_6_vs_3.Pwilcox_greater","class_6_vs_4.Pwilcox_greater","class_6_vs_5.Pwilcox_greater","class_6_vs_7.Pwilcox_greater","class_7_vs_1.Pwilcox_greater","class_7_vs_2.Pwilcox_greater","class_7_vs_3.Pwilcox_greater","class_7_vs_4.Pwilcox_greater","class_7_vs_5.Pwilcox_greater","class_7_vs_6.Pwilcox_greater"
"34","TCGA_LIHC","TCGA.G3.A5SJ.01A","2","2","0","4","0","0","0","0","3","9.63e-01","1.72e-02","4.68e-01","8.20e-02","1.77e-01","7.07e-01","4.88e-02","3.85e-04","7.25e-08","5.83e-04","2.47e-04","2.25e-02","9.83e-01","1.00e+00","5.60e-01","8.10e-01","6.65e-01","9.94e-01","5.33e-01","1.00e+00","4.42e-01","5.38e-01","9.97e-01","1.00e+00","9.19e-01","9.99e-01","1.91e-01","4.65e-01","9.04e-01","1.00e+00","8.25e-01","1.00e+00","3.36e-01","2.70e-03","9.71e-02","9.99e-01","2.95e-01","9.78e-01","6.27e-03","5.90e-05","1.10e-05","7.90e-04"
"35","TCGA_LIHC","TCGA.DD.AAE2.01A","6","6","0","0","2","2","2","6","3","8.50e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.80e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","8.77e-10","1.23e-06","7.23e-01","6.94e-01","1.00e+00","1.00e+00","1.94e-10","6.78e-07","2.78e-01","6.86e-01","1.00e+00","9.65e-01","3.60e-05","1.68e-05","3.08e-01","3.17e-01","1.00e+00","9.61e-01","5.03e-12","4.41e-11","1.96e-12","1.14e-12","4.25e-11","1.64e-04","3.08e-09","2.65e-09","2.36e-09","3.60e-02","4.07e-02","1.00e+00"
"36","TCGA_LIHC","TCGA.G3.A7M9.01A","1","1","5","4","4","0","2","0","1","9.77e-03","9.83e-11","3.39e-15","1.02e-09","7.85e-13","8.73e-17","9.94e-01","5.81e-03","2.10e-15","1.82e-05","4.86e-11","5.34e-11","1.00e+00","9.94e-01","9.46e-16","2.56e-04","3.33e-14","4.38e-16","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.41e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","8.30e-07","3.33e-10","1.45e-01","1.00e+00","1.00e+00","1.00e+00","6.08e-02","1.00e+00","9.98e-01","1.00e+00","1.00e+00","1.00e+00","3.59e-05","8.60e-01","2.80e-03"
"37","TCGA_LIHC","TCGA.EP.A2KC.01A","4","4","0","0","2","6","2","3","2","5.00e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.99e-01","5.45e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","7.90e-05","2.29e-05","1.00e+00","9.59e-01","1.00e+00","9.51e-01","9.38e-14","4.59e-13","6.35e-09","6.68e-06","4.40e-04","1.12e-05","4.31e-04","9.32e-05","4.14e-02","1.00e+00","9.99e-01","9.83e-01","1.34e-06","2.32e-05","1.86e-05","1.00e+00","1.32e-03","1.96e-01","8.78e-04","1.55e-07","4.89e-02","1.00e+00","1.81e-02","8.15e-01"
"38","TCGA_LIHC","TCGA.2Y.A9GS.01A","3","3","1","0","3","0","0","2","1","8.75e-01","1.00e+00","8.74e-01","3.37e-01","8.99e-01","8.43e-04","1.50e-01","9.97e-01","7.05e-01","9.81e-01","9.57e-01","7.19e-01","4.14e-05","3.31e-03","2.05e-06","3.53e-03","8.06e-03","2.70e-05","1.27e-01","2.96e-01","1.00e+00","9.17e-01","1.00e+00","1.00e+00","6.67e-01","1.99e-02","9.97e-01","8.46e-02","1.00e+00","9.89e-01","1.02e-01","4.36e-02","9.92e-01","3.02e-08","4.44e-04","8.37e-02","9.99e-01","2.83e-01","1.00e+00","4.34e-04","1.15e-02","9.23e-01"
"39","TCGA_LIHC","TCGA.ED.A7PX.01A","2","2","4","5","0","0","0","1","4","7.87e-01","1.30e-08","6.78e-05","7.31e-04","6.48e-04","3.29e-01","2.48e-01","1.63e-09","6.85e-13","1.12e-09","7.54e-10","9.98e-07","1.00e+00","1.00e+00","1.28e-01","9.93e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","8.73e-01","9.84e-01","9.23e-01","1.00e+00","9.99e-01","1.00e+00","7.01e-03","1.60e-02","1.17e-03","1.00e+00","9.99e-01","1.00e+00","3.90e-06","7.87e-02","9.99e-01","1.00e+00","6.72e-01","1.00e+00","2.98e-04","2.59e-09","1.50e-04","5.23e-04"
"40","TCGA_LIHC","TCGA.DD.AADC.01A","1","1","4","2","3","0","1","0","0","2.85e-01","1.18e-01","1.72e-04","1.51e-04","2.26e-08","2.29e-13","7.52e-01","9.02e-01","4.85e-03","4.43e-01","2.96e-06","1.83e-06","8.83e-01","1.00e-01","8.59e-08","1.01e-02","1.04e-13","2.28e-15","1.00e+00","9.95e-01","1.00e+00","6.51e-01","1.71e-02","8.32e-02","1.00e+00","5.63e-01","9.90e-01","3.51e-01","3.51e-05","3.48e-01","1.00e+00","1.00e+00","1.00e+00","9.83e-01","1.00e+00","9.91e-01","1.00e+00","1.00e+00","1.00e+00","9.18e-01","6.61e-01","1.04e-02"
"41","TCGA_LIHC","TCGA.DD.AAVZ.01A","5","5","0","0","2","0","5","0","2","9.77e-03","9.99e-01","6.79e-01","1.00e+00","7.74e-01","9.88e-01","9.94e-01","1.00e+00","9.73e-01","1.00e+00","9.85e-01","1.00e+00","6.46e-04","3.67e-07","1.76e-02","1.00e+00","9.45e-01","9.39e-01","3.22e-01","2.75e-02","9.83e-01","1.00e+00","9.98e-01","1.00e+00","8.10e-06","7.40e-09","1.67e-06","1.34e-08","1.68e-08","5.02e-02","2.28e-01","1.49e-02","5.58e-02","1.79e-03","1.00e+00","9.91e-01","1.17e-02","3.96e-06","6.13e-02","2.11e-05","9.52e-01","1.04e-02"
"42","TCGA_LIHC","TCGA.CC.A3MA.01A","2","1,2","5","5","0","0","0","0","2","7.52e-01","2.75e-04","1.26e-06","6.41e-04","2.95e-07","4.23e-08","2.85e-01","3.42e-04","6.09e-12","2.06e-07","8.59e-10","2.30e-09","1.00e+00","1.00e+00","1.26e-03","6.10e-02","5.04e-02","2.89e-03","1.00e+00","1.00e+00","9.99e-01","4.53e-01","4.60e-01","9.93e-01","9.99e-01","1.00e+00","9.40e-01","5.51e-01","2.03e-02","1.00e+00","1.00e+00","1.00e+00","9.50e-01","5.45e-01","9.80e-01","9.99e-01","1.00e+00","1.00e+00","9.97e-01","7.23e-03","2.39e-04","9.65e-04"
"43","TCGA_LIHC","TCGA.2Y.A9GY.01A","2","1,2","5","5","2","0","2","0","0","7.52e-01","4.90e-10","2.03e-12","9.74e-04","1.20e-09","5.05e-06","2.85e-01","2.58e-09","4.85e-15","4.04e-07","2.09e-10","3.34e-09","1.00e+00","1.00e+00","2.59e-04","9.55e-01","2.28e-08","3.85e-02","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.66e-01","9.54e-01","9.99e-01","1.00e+00","4.59e-02","4.15e-06","3.04e-07","2.81e-01","1.00e+00","1.00e+00","1.00e+00","3.54e-02","1.00e+00","9.98e-01","1.00e+00","1.00e+00","9.62e-01","4.71e-02","7.27e-01","2.80e-03"
"44","TCGA_LIHC","TCGA.ED.A627.01A","7","7","0","0","0","3","2","5","6","9.90e-01","9.95e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.37e-02","3.03e-02","1.00e+00","8.63e-01","1.00e+00","1.00e+00","4.96e-03","9.71e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","2.33e-13","1.29e-04","2.35e-12","3.13e-01","1.00e+00","1.00e+00","2.86e-07","1.40e-01","2.81e-10","6.90e-01","1.00e+00","1.00e+00","2.06e-11","3.86e-06","1.69e-16","4.84e-04","1.32e-05","1.00e+00","1.69e-16","6.89e-11","2.96e-19","6.45e-10","7.45e-08","5.23e-04"
"45","TCGA_LIHC","TCGA.2Y.A9GW.01A","7","7","0","0","0","2","2","3","5","9.51e-01","9.71e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","6.45e-02","2.96e-01","4.06e-01","8.93e-01","9.99e-01","1.00e+00","2.92e-02","7.08e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","2.78e-08","5.96e-01","4.12e-05","9.04e-01","1.00e+00","1.00e+00","2.67e-06","1.10e-01","1.59e-07","9.76e-02","9.96e-01","1.00e+00","6.19e-08","1.33e-03","3.59e-15","8.19e-08","3.65e-03","9.41e-01","2.14e-15","2.65e-09","6.08e-18","6.06e-09","1.54e-06","6.49e-02"
"46","TCGA_LIHC","TCGA.DD.AADO.01A","5","5","2","2","1","0","3","0","2","1.02e-01","3.06e-04","3.16e-07","5.06e-01","2.01e-03","4.58e-01","9.18e-01","4.01e-02","1.05e-07","8.10e-01","5.13e-05","1.80e-01","1.00e+00","9.61e-01","5.75e-03","1.00e+00","4.15e-04","7.77e-01","1.00e+00","1.00e+00","9.94e-01","1.00e+00","9.97e-01","1.00e+00","4.98e-01","1.94e-01","6.39e-06","5.57e-07","1.31e-08","6.07e-01","9.98e-01","1.00e+00","1.00e+00","3.43e-03","1.00e+00","1.00e+00","5.43e-01","8.22e-01","2.24e-01","2.29e-04","4.02e-01","2.67e-04"
"47","TCGA_LIHC","TCGA.DD.AADK.01A","7","7","0","0","0","0","2","3","5","3.67e-01","9.97e-01","9.97e-01","1.00e+00","1.00e+00","1.00e+00","6.74e-01","8.35e-01","1.62e-02","7.45e-01","8.76e-01","1.00e+00","2.72e-03","1.68e-01","4.91e-01","1.00e+00","1.00e+00","1.00e+00","2.97e-03","9.84e-01","5.11e-01","9.99e-01","1.00e+00","1.00e+00","3.28e-04","2.59e-01","3.28e-05","1.37e-03","4.66e-01","1.00e+00","1.47e-04","1.25e-01","4.32e-11","4.84e-05","5.36e-01","9.94e-01","5.03e-12","7.62e-07","3.28e-14","1.42e-10","2.68e-04","6.94e-03"
"48","TCGA_LIHC","TCGA.DD.A1EH.01A","5","5","0","0","0","0","3","0","2","9.77e-03","1.65e-02","1.85e-02","8.36e-01","3.65e-03","1.34e-01","9.94e-01","9.15e-01","1.49e-01","9.95e-01","1.36e-02","7.55e-01","9.84e-01","8.68e-02","1.29e-02","1.00e+00","9.87e-01","6.97e-01","9.82e-01","8.52e-01","9.87e-01","1.00e+00","9.57e-01","1.00e+00","1.66e-01","5.00e-03","3.47e-04","4.74e-07","1.72e-05","6.43e-02","9.96e-01","9.87e-01","1.33e-02","4.38e-02","1.00e+00","9.99e-01","8.67e-01","2.48e-01","3.04e-01","2.05e-04","9.39e-01","7.90e-04"
"49","TCGA_LIHC","TCGA.G3.AAV7.01A","2","1,2","5","5","4","0","1","0","1","9.73e-01","9.01e-06","2.37e-14","7.22e-10","2.73e-12","2.12e-14","3.71e-02","3.13e-07","3.25e-15","3.29e-09","2.00e-11","4.13e-11","1.00e+00","1.00e+00","2.76e-15","4.75e-06","4.34e-13","1.57e-14","1.00e+00","1.00e+00","1.00e+00","9.91e-01","7.03e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.54e-03","2.94e-04","9.94e-01","1.00e+00","1.00e+00","1.00e+00","3.01e-01","1.00e+00","9.99e-01","1.00e+00","1.00e+00","1.00e+00","1.39e-04","6.04e-03","1.68e-03"
"50","TCGA_LIHC","TCGA.DD.AACA.01A","4","4","1","0","5","6","1","0","0","1.80e-01","1.00e+00","1.00e+00","5.21e-01","6.14e-01","1.35e-04","8.50e-01","1.00e+00","1.00e+00","1.00e+00","9.01e-01","7.98e-01","1.87e-05","3.39e-07","1.00e+00","6.09e-06","2.90e-06","5.19e-12","3.69e-11","2.05e-13","1.78e-04","1.78e-09","1.03e-10","9.44e-12","4.83e-01","1.55e-05","1.00e+00","1.00e+00","7.11e-01","7.07e-02","3.88e-01","9.97e-02","1.00e+00","1.00e+00","2.90e-01","5.94e-02","1.00e+00","2.04e-01","1.00e+00","1.00e+00","9.33e-01","9.46e-01"
"51","TCGA_LIHC","TCGA.FV.A3R3.01A","7","7","0","0","0","3","3","3","5","4.55e-01","3.72e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","5.90e-01","2.72e-02","1.00e+00","1.00e+00","9.99e-01","1.00e+00","6.31e-01","9.74e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.39e-08","2.05e-04","9.74e-08","9.81e-01","9.96e-01","1.00e+00","4.73e-05","1.31e-04","8.28e-10","1.98e-02","4.73e-01","9.75e-01","2.86e-07","9.94e-04","4.33e-16","4.00e-03","5.29e-01","1.00e+00","1.30e-14","2.65e-09","4.60e-18","5.50e-07","2.60e-02","1.91e-05"
"52","TCGA_LIHC","TCGA.KR.A7K0.01A","4","4","0","0","2","6","2","4","4","8.75e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.50e-01","9.99e-01","1.00e+00","9.98e-01","1.00e+00","1.00e+00","1.03e-06","8.68e-04","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.97e-15","9.57e-13","1.49e-15","5.10e-08","4.04e-06","1.25e-05","2.08e-04","2.23e-03","7.29e-05","1.00e+00","1.00e+00","9.99e-01","3.06e-10","4.54e-06","1.75e-12","1.00e+00","3.28e-05","3.00e-02","5.14e-10","2.00e-09","2.45e-12","1.00e+00","9.29e-04","9.73e-01"
"53","TCGA_LIHC","TCGA.DD.AACC.01A","7","7","0","1","0","0","3","2","6","9.90e-01","9.44e-01","6.64e-01","1.00e+00","9.95e-01","1.00e+00","1.37e-02","1.88e-03","2.79e-04","9.52e-01","3.71e-01","1.00e+00","5.70e-02","9.98e-01","9.61e-01","1.00e+00","1.00e+00","1.00e+00","3.38e-01","1.00e+00","3.88e-02","1.00e+00","1.00e+00","1.00e+00","1.70e-06","4.93e-02","1.01e-09","1.10e-05","1.13e-01","9.99e-01","4.75e-03","6.32e-01","6.22e-09","2.47e-09","8.88e-01","1.00e+00","5.62e-13","1.69e-04","9.99e-18","2.22e-11","6.26e-04","1.26e-04"
"54","TCGA_LIHC","TCGA.BC.A3KG.01A","3","3","4","2","5","0","2","1","0","1.50e-01","9.93e-01","1.08e-11","2.62e-05","3.45e-08","1.13e-15","8.75e-01","1.00e+00","1.47e-07","9.65e-01","5.35e-03","7.96e-08","6.88e-03","6.32e-06","8.52e-18","7.38e-12","7.49e-16","3.62e-19","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","4.38e-01","1.00e+00","3.59e-02","1.00e+00","4.34e-05","2.59e-02","3.64e-05","1.00e+00","9.95e-01","1.00e+00","1.31e-06","9.74e-01","3.67e-01","1.00e+00","1.00e+00","1.00e+00","5.64e-01","1.00e+00","6.49e-01"
"55","TCGA_LIHC","TCGA.G3.AAV2.01A","4","4","0","0","2","6","2","5","3","1.80e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","8.50e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.59e-08","2.88e-09","1.00e+00","7.58e-01","1.00e+00","1.00e+00","1.27e-15","4.36e-16","5.41e-17","6.40e-09","1.13e-09","2.07e-12","4.92e-05","1.14e-07","2.44e-01","1.00e+00","1.00e+00","5.61e-01","2.24e-11","4.86e-11","5.04e-07","1.00e+00","1.58e-06","9.54e-05","4.72e-05","3.34e-09","4.53e-04","1.00e+00","4.48e-01","1.00e+00"
"56","TCGA_LIHC","TCGA.CC.A7IK.01A","4","3,4","1","0","5","5","1","1","0","5.00e-01","1.00e+00","1.00e+00","9.24e-02","4.61e-02","5.33e-11","5.45e-01","1.00e+00","1.00e+00","1.00e+00","5.52e-01","4.35e-02","1.27e-06","5.76e-08","9.73e-01","1.45e-09","8.93e-15","3.46e-16","2.50e-06","5.34e-10","2.77e-02","1.68e-08","4.89e-12","1.86e-12","9.09e-01","1.82e-04","1.00e+00","1.00e+00","6.93e-01","1.74e-01","9.54e-01","4.51e-01","1.00e+00","1.00e+00","3.09e-01","7.90e-04","1.00e+00","9.57e-01","1.00e+00","1.00e+00","8.32e-01","9.99e-01"
"57","TCGA_LIHC","TCGA.G3.A25S.01A","3","3","0","0","5","0","0","1","0","5.90e-01","9.99e-01","9.90e-02","2.54e-01","6.31e-01","2.51e-03","4.55e-01","9.59e-01","2.39e-02","8.93e-01","1.07e-01","1.59e-01","7.50e-04","4.21e-02","4.07e-06","3.59e-05","2.02e-06","5.68e-08","9.02e-01","9.76e-01","1.00e+00","9.33e-01","9.99e-01","2.11e-01","7.49e-01","1.10e-01","1.00e+00","6.76e-02","8.35e-01","7.65e-01","3.71e-01","8.94e-01","1.00e+00","9.74e-04","1.67e-01","4.49e-02","9.98e-01","8.43e-01","1.00e+00","7.91e-01","2.42e-01","9.59e-01"
"58","TCGA_LIHC","TCGA.DD.AADR.01A","6","6","0","0","4","1","0","5","0","6.33e-01","1.00e+00","1.00e+00","9.61e-01","1.00e+00","4.73e-01","4.10e-01","1.00e+00","9.88e-01","9.99e-01","1.00e+00","9.96e-01","4.56e-09","2.89e-07","1.71e-03","3.17e-05","1.38e-03","1.01e-07","9.41e-05","1.25e-02","9.98e-01","2.93e-02","1.00e+00","2.73e-01","4.02e-02","1.57e-03","1.00e+00","9.71e-01","1.00e+00","9.84e-01","2.69e-05","4.44e-05","9.99e-01","7.61e-06","6.39e-06","2.10e-04","5.28e-01","4.14e-03","1.00e+00","7.29e-01","1.70e-02","1.00e+00"
"59","TCGA_LIHC","TCGA.UB.A7MD.01A","4","4","0","0","1","5","1","3","4","9.94e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.77e-03","4.56e-01","1.00e+00","8.90e-01","9.98e-01","1.00e+00","3.23e-04","5.49e-01","1.00e+00","9.94e-01","1.00e+00","1.00e+00","1.99e-14","7.77e-08","4.64e-14","4.88e-08","1.71e-02","4.25e-04","2.86e-04","1.13e-01","6.46e-03","1.00e+00","1.00e+00","1.00e+00","5.10e-10","1.75e-03","9.67e-13","9.83e-01","1.16e-07","4.07e-02","1.85e-09","1.14e-05","9.46e-10","1.00e+00","9.22e-05","9.63e-01"
"60","TCGA_LIHC","TCGA.DD.A4NS.01A","7","7","0","0","0","3","2","4","5","9.73e-01","9.96e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","3.71e-02","2.00e-01","1.00e+00","9.95e-01","1.00e+00","1.00e+00","4.56e-03","8.03e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.26e-14","3.28e-08","3.25e-14","2.28e-03","5.12e-01","1.00e+00","2.04e-06","5.23e-03","1.74e-10","9.98e-01","9.99e-01","1.00e+00","1.98e-11","8.11e-07","7.15e-17","4.93e-01","5.91e-04","9.99e-01","1.17e-16","5.62e-11","3.05e-19","3.68e-05","5.68e-06","1.40e-03"
"61","TCGA_LIHC","TCGA.CC.A9FU.01A","1","1","5","3","3","0","2","0","0","3.91e-03","1.59e-08","4.74e-14","2.01e-07","4.81e-12","4.89e-14","9.98e-01","8.62e-01","2.78e-08","9.85e-01","5.05e-08","2.75e-06","1.00e+00","1.41e-01","1.91e-12","4.28e-01","1.21e-15","5.11e-17","1.00e+00","1.00e+00","1.00e+00","1.00e+00","7.51e-01","5.71e-01","1.00e+00","1.54e-02","5.74e-01","1.84e-07","1.15e-09","1.35e-03","1.00e+00","1.00e+00","1.00e+00","2.53e-01","1.00e+00","9.73e-01","1.00e+00","1.00e+00","1.00e+00","4.31e-01","9.99e-01","3.00e-02"
"62","TCGA_LIHC","TCGA.DD.AAE3.01A","6","4,6","0","0","2","5","2","5","3","3.67e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","6.74e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.96e-08","2.72e-05","1.00e+00","9.56e-01","1.00e+00","1.00e+00","5.21e-15","3.58e-14","2.31e-13","1.60e-04","9.72e-01","1.63e-04","1.03e-06","8.48e-07","4.41e-02","1.00e+00","1.00e+00","9.94e-01","2.50e-12","1.73e-11","1.38e-16","2.83e-02","1.70e-12","3.81e-06","3.32e-11","1.03e-10","1.87e-12","1.00e+00","6.04e-03","1.00e+00"
"63","TCGA_LIHC","TCGA.DD.AACP.01A","1","1","5","3","3","1","1","0","0","9.77e-03","1.32e-06","3.47e-14","8.59e-09","1.98e-11","5.14e-15","9.94e-01","8.21e-01","3.56e-07","4.71e-01","5.85e-11","6.05e-09","1.00e+00","1.82e-01","2.32e-08","2.49e-02","1.77e-15","3.51e-15","1.00e+00","1.00e+00","1.00e+00","9.93e-01","8.73e-06","3.46e-02","1.00e+00","5.34e-01","9.75e-01","7.52e-03","4.88e-09","4.44e-03","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","8.27e-01","1.00e+00","1.00e+00","1.00e+00","9.66e-01","9.96e-01","1.85e-01"
"64","TCGA_LIHC","TCGA.2Y.A9H8.01A","5","5","1","0","3","0","4","1","0","3.91e-03","5.57e-01","8.60e-05","7.60e-01","2.17e-02","7.34e-03","9.98e-01","9.46e-01","3.49e-03","1.00e+00","1.07e-01","2.60e-01","4.46e-01","5.57e-02","1.49e-06","9.85e-01","4.72e-05","7.84e-04","1.00e+00","9.97e-01","1.00e+00","1.00e+00","1.00e+00","9.97e-01","2.42e-01","1.71e-04","1.48e-02","6.62e-08","5.12e-06","2.39e-04","9.79e-01","8.95e-01","1.00e+00","1.50e-04","1.00e+00","6.65e-01","9.93e-01","7.42e-01","9.99e-01","2.72e-03","1.00e+00","3.51e-01"
"65","TCGA_LIHC","TCGA.FV.A3I1.01A","7","7","0","0","0","0","2","2","4","7.15e-01","9.48e-01","9.30e-01","9.96e-01","9.99e-01","9.99e-01","3.26e-01","7.12e-01","8.03e-02","9.98e-01","8.44e-01","1.00e+00","5.30e-02","2.92e-01","2.41e-01","1.00e+00","1.00e+00","1.00e+00","7.03e-02","9.20e-01","7.60e-01","1.00e+00","1.00e+00","1.00e+00","3.62e-03","2.02e-03","9.45e-05","5.11e-05","5.92e-01","9.29e-01","1.16e-03","1.58e-01","7.66e-06","5.77e-06","4.10e-01","9.67e-01","5.74e-04","6.77e-06","2.87e-07","1.71e-08","7.41e-02","3.68e-02"
"66","TCGA_LIHC","TCGA.2Y.A9H7.01A","3","3","1","0","4","0","3","1","0","9.77e-03","8.93e-01","3.45e-06","9.50e-01","5.52e-02","8.32e-03","9.94e-01","1.00e+00","2.14e-02","1.00e+00","6.68e-01","8.23e-01","1.08e-01","8.35e-05","2.02e-07","9.59e-01","1.05e-06","4.02e-05","1.00e+00","9.79e-01","1.00e+00","1.00e+00","9.99e-01","9.90e-01","5.10e-02","3.30e-06","4.12e-02","1.43e-07","1.26e-05","7.62e-03","9.45e-01","3.34e-01","1.00e+00","5.59e-04","1.00e+00","9.46e-01","9.92e-01","1.79e-01","1.00e+00","9.86e-03","9.93e-01","5.94e-02"
"67","TCGA_LIHC","TCGA.DD.AAVU.01A","3","3","1","0","5","0","1","0","0","1.25e-01","1.00e+00","8.15e-01","2.17e-01","8.17e-01","3.65e-04","8.98e-01","1.00e+00","9.49e-01","1.00e+00","3.55e-01","9.59e-01","8.44e-06","1.99e-04","1.50e-03","1.93e-05","3.55e-09","2.73e-10","1.86e-01","5.18e-02","9.99e-01","3.78e-01","9.54e-01","3.50e-02","7.86e-01","1.71e-04","1.00e+00","6.25e-01","9.86e-01","7.43e-01","1.85e-01","6.48e-01","1.00e+00","4.73e-02","1.40e-02","1.34e-02","1.00e+00","4.21e-02","1.00e+00","9.65e-01","2.65e-01","9.88e-01"
"68","TCGA_LIHC","TCGA.BC.A110.01A","7","6,7","0","0","0","2","2","5","5","9.80e-01","9.99e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","2.73e-02","1.04e-01","9.98e-01","8.57e-01","1.00e+00","1.00e+00","1.40e-03","8.98e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","2.98e-12","2.18e-03","3.41e-11","3.37e-01","1.00e+00","1.00e+00","8.54e-07","1.47e-01","1.09e-07","6.66e-01","1.00e+00","1.00e+00","5.25e-12","7.55e-08","7.15e-17","1.73e-07","1.09e-08","9.02e-01","2.75e-16","3.19e-11","3.32e-19","1.85e-10","1.42e-07","1.06e-01"
"69","TCGA_LIHC","TCGA.ZP.A9CZ.01A","3","3","1","1","4","0","1","1","0","4.10e-01","1.00e+00","1.54e-03","6.16e-01","1.55e-03","9.13e-05","6.33e-01","9.73e-01","7.40e-05","9.84e-01","4.62e-02","1.60e-02","2.25e-05","2.80e-02","2.26e-11","2.09e-02","6.41e-07","4.87e-05","9.98e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.98e-01","3.87e-01","1.62e-02","9.79e-01","2.65e-06","6.12e-02","8.49e-02","9.98e-01","9.54e-01","1.00e+00","3.38e-05","9.39e-01","9.46e-01","1.00e+00","9.84e-01","1.00e+00","2.21e-03","9.19e-01","5.94e-02"
"70","TCGA_LIHC","TCGA.DD.AAE1.01A","5","5","0","0","3","0","6","1","0","6.39e-03","7.93e-01","2.01e-01","1.00e+00","5.19e-01","9.81e-02","9.95e-01","1.00e+00","6.37e-01","1.00e+00","8.32e-01","9.66e-01","2.10e-01","2.85e-06","5.08e-03","1.00e+00","1.37e-04","8.62e-05","8.00e-01","3.65e-01","9.95e-01","1.00e+00","1.00e+00","5.62e-01","1.57e-04","6.95e-08","5.73e-05","7.70e-09","2.45e-10","7.96e-06","4.84e-01","1.70e-01","1.00e+00","1.67e-04","1.00e+00","8.48e-01","9.03e-01","3.41e-02","1.00e+00","4.41e-01","1.00e+00","1.62e-01"
"71","TCGA_LIHC","TCGA.GJ.A3OU.01A","7","7","0","3","0","1","2","2","5","9.98e-01","1.51e-01","9.98e-01","1.00e+00","9.99e-01","1.00e+00","3.91e-03","4.98e-09","1.56e-06","2.84e-04","8.90e-03","9.99e-01","8.50e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.98e-03","1.00e+00","2.09e-05","9.62e-01","9.97e-01","1.00e+00","1.62e-04","1.00e+00","6.06e-11","3.82e-02","5.24e-01","1.00e+00","6.27e-04","9.91e-01","2.25e-14","3.17e-03","4.79e-01","1.00e+00","4.68e-15","1.47e-03","3.23e-19","2.94e-11","3.99e-06","5.34e-05"
